schema_version,dataset_fingerprint,assignment_id,reviewer_id,annotation_status,packet_order,evidence_id,display_order,candidate_id,formality_score,evidence_grounding_score,answerability_score,packet_skipped,skip_reason,notes,started_at,completed_at,active_seconds,question,options,correct,answer,video_1_user,video_1_source,video_2_user,video_2_source,evidence_reviewed,source_csv
egolife_rlhf_packet_ranking_v4,dbea4d3c4ab21c99f39c,day5_7_full_100,HM,completed,39,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_15220000_A1_A5_0-1,2,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_15220000_A1_A5_0-1::candidate_01,2,3,1,false,,,Thu Aug 06 2026 15:43:09 GMT-0400 (Eastern Daylight Time),Fri Aug 07 2026 18:17:04 GMT-0400 (Eastern Daylight Time),661,"I was standing outside holding a phone and a white square device, looking at the wooden deck area. How high was the wooden bench platform situated along the wall?","[""It was a raised platform level with a standing person's knees"",""It was a low-level platform near a standing person's ankles"",""It was a standard chair-height surface"",""It was a high counter-height surface"",""It was a floor-level surface with no elevation""]",A,It was a raised platform level with a standing person's knees,Jake,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_15220000.mp4,Katrina,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY5/DAY5_A5_KATRINA_15220000.mp4,true,day5_7_first_50
egolife_rlhf_packet_ranking_v4,dbea4d3c4ab21c99f39c,day5_7_full_100,HM,completed,39,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_15220000_A1_A5_0-1,3,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_15220000_A1_A5_0-1::candidate_03,3,3,3,false,,,Thu Aug 06 2026 15:43:09 GMT-0400 (Eastern Daylight Time),Fri Aug 07 2026 18:17:04 GMT-0400 (Eastern Daylight Time),661,"When I was outside on the gravel looking at the blue wall and the open doorway, I noticed a person in a maroon dress standing nearby. Later, I walked inside. In the room with the large projection screen and the checkered floor panel, did that same person in the maroon dress end up standing near the cluttered table?","[""Yes, the person in the maroon dress was standing near the cluttered table"",""No, the person in the maroon dress left the room"",""No, the person in the maroon dress was sitting in a chair"",""No, the person in the maroon dress was looking in a mirror"",""No, the person in the maroon dress was walking through the doorway""]",A,"Yes, the person in the maroon dress was standing near the cluttered table",Jake,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_15220000.mp4,Katrina,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY5/DAY5_A5_KATRINA_15220000.mp4,true,day5_7_first_50
egolife_rlhf_packet_ranking_v4,dbea4d3c4ab21c99f39c,day5_7_full_100,HM,completed,39,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_15220000_A1_A5_0-1,4,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_15220000_A1_A5_0-1::candidate_04,2,3,1,false,,,Thu Aug 06 2026 15:43:09 GMT-0400 (Eastern Daylight Time),Fri Aug 07 2026 18:17:04 GMT-0400 (Eastern Daylight Time),661,"I was holding that white square object and walking towards the open door with the blue wall. When I got inside, where did the person wearing the purple shirt end up walking?","[""towards the bedroom with the white bed"",""standing near the projector screen"",""sitting at the dining table"",""going into the kitchen area"",""staying by the entrance door""]",A,towards the bedroom with the white bed,Jake,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_15220000.mp4,Katrina,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY5/DAY5_A5_KATRINA_15220000.mp4,true,day5_7_first_50
egolife_rlhf_packet_ranking_v4,dbea4d3c4ab21c99f39c,day5_7_full_100,HM,completed,39,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_15220000_A1_A5_0-1,5,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_15220000_A1_A5_0-1::candidate_06,2,3,1,false,,,Thu Aug 06 2026 15:43:09 GMT-0400 (Eastern Daylight Time),Fri Aug 07 2026 18:17:04 GMT-0400 (Eastern Daylight Time),661,I walked through the open doorway into the room with the large projector screen. Was the person standing in the center of that room wearing a light-colored outfit or a dark outfit?,"[""a light-colored pinkish outfit"",""a dark purple outfit"",""a white shirt with dark pants"",""a dark red dress"",""a dark blue outfit""]",A,a light-colored pinkish outfit,Jake,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_15220000.mp4,Katrina,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY5/DAY5_A5_KATRINA_15220000.mp4,true,day5_7_first_50
egolife_rlhf_packet_ranking_v4,dbea4d3c4ab21c99f39c,day5_7_full_100,HM,completed,39,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_15220000_A1_A5_0-1,6,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_15220000_A1_A5_0-1::candidate_05,1,2,1,false,,,Thu Aug 06 2026 15:43:09 GMT-0400 (Eastern Daylight Time),Fri Aug 07 2026 18:17:04 GMT-0400 (Eastern Daylight Time),661,I walked into the house through the blue door while holding that white square object. Which of these items was the person inside the room holding?,"[""a black smartphone"",""a white square object"",""a bottle of water"",""a stack of papers"",""a yellow bag""]",A,a black smartphone,Jake,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_15220000.mp4,Katrina,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY5/DAY5_A5_KATRINA_15220000.mp4,true,day5_7_first_50
egolife_rlhf_packet_ranking_v4,dbea4d3c4ab21c99f39c,day5_7_full_100,HM,completed,40,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_15550000_A1_A4_0-1,1,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_15550000_A1_A4_0-1::candidate_02,3,2,1,false,,,Thu Aug 06 2026 15:43:10 GMT-0400 (Eastern Daylight Time),Fri Aug 07 2026 18:36:58 GMT-0400 (Eastern Daylight Time),1187,"I saw the guy in the blue shirt grab a bottle from the refrigerators, but the angle from my cart made it hard to tell exactly which brand he picked. What kind of soda bottle did he end up holding?","[""a clear plastic bottle with a red label"",""a green glass bottle"",""a can of orange soda"",""a dark plastic bottle with a blue label"",""a can of cola""]",A,a clear plastic bottle with a red label,Jake,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_15550000.mp4,Lucia,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY5/DAY5_A4_LUCIA_15550000.mp4,true,day5_7_first_50
egolife_rlhf_packet_ranking_v4,dbea4d3c4ab21c99f39c,day5_7_full_100,HM,completed,40,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_15550000_A1_A4_0-1,2,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_15550000_A1_A4_0-1::candidate_03,3,3,1,false,,,Thu Aug 06 2026 15:43:10 GMT-0400 (Eastern Daylight Time),Fri Aug 07 2026 18:36:58 GMT-0400 (Eastern Daylight Time),1187,"We were standing near the refrigerators in the aisle with the green wall. I saw the person in the dark blue shirt reach in and grab a bottle, but I couldn't tell what it was. What kind of drink did they end up taking out?","[""a yellow bottle of juice"",""a clear bottle of water"",""a red can of soda"",""a green bottle of Sprite"",""a dark bottle of cola""]",A,a yellow bottle of juice,Jake,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_15550000.mp4,Lucia,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY5/DAY5_A4_LUCIA_15550000.mp4,true,day5_7_first_50
egolife_rlhf_packet_ranking_v4,dbea4d3c4ab21c99f39c,day5_7_full_100,HM,completed,40,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_15550000_A1_A4_0-1,3,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_15550000_A1_A4_0-1::candidate_06,3,1,1,false,,,Thu Aug 06 2026 15:43:10 GMT-0400 (Eastern Daylight Time),Fri Aug 07 2026 18:36:58 GMT-0400 (Eastern Daylight Time),1187,"I saw the guy in the blue shirt grabbing a drink from the cooler, but I couldn't tell what he got. Which brand of soda was it?","[""Coca-Cola"",""Sprite"",""Fanta"",""Pepsi"",""Mountain Dew""]",A,Coca-Cola,Jake,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_15550000.mp4,Lucia,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY5/DAY5_A4_LUCIA_15550000.mp4,true,day5_7_first_50
egolife_rlhf_packet_ranking_v4,dbea4d3c4ab21c99f39c,day5_7_full_100,HM,completed,40,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_15550000_A1_A4_0-1,4,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_15550000_A1_A4_0-1::candidate_04,3,1,1,false,,,Thu Aug 06 2026 15:43:10 GMT-0400 (Eastern Daylight Time),Fri Aug 07 2026 18:36:58 GMT-0400 (Eastern Daylight Time),1187,"I saw the guy in the blue shirt picking up a yellowish drink from the cooler, but I couldn't see the label clearly. Which brand of soda was it?","[""Coca-Cola"",""Sprite"",""Fanta"",""Pepsi"",""Mountain Dew""]",C,Fanta,Jake,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_15550000.mp4,Lucia,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY5/DAY5_A4_LUCIA_15550000.mp4,true,day5_7_first_50
egolife_rlhf_packet_ranking_v4,dbea4d3c4ab21c99f39c,day5_7_full_100,HM,completed,40,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_15550000_A1_A4_0-1,5,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_15550000_A1_A4_0-1::candidate_01,3,2,1,false,,,Thu Aug 06 2026 15:43:10 GMT-0400 (Eastern Daylight Time),Fri Aug 07 2026 18:36:58 GMT-0400 (Eastern Daylight Time),1187,"I was looking at the row of refrigerators near the green wall, but I couldn't clearly identify the logo on the middle one between the red-framed units. What brand logo was displayed on the top of that specific refrigerator?","[""a Coca-Cola logo"",""a Pepsi logo"",""a Sprite logo"",""a Fanta logo"",""a 7-Up logo""]",A,a Coca-Cola logo,Jake,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_15550000.mp4,Lucia,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY5/DAY5_A4_LUCIA_15550000.mp4,true,day5_7_first_50
egolife_rlhf_packet_ranking_v4,dbea4d3c4ab21c99f39c,day5_7_full_100,HM,completed,40,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_15550000_A1_A4_0-1,6,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_15550000_A1_A4_0-1::candidate_05,3,1,1,false,,,Thu Aug 06 2026 15:43:10 GMT-0400 (Eastern Daylight Time),Fri Aug 07 2026 18:36:58 GMT-0400 (Eastern Daylight Time),1187,"I saw the guy in the blue shirt grabbing a drink from the cooler, but I couldn't tell what he got. Which brand of soda was it?","[""Coca-Cola"",""Sprite"",""Fanta"",""Pepsi"",""Mountain Dew""]",C,Fanta,Jake,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_15550000.mp4,Lucia,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY5/DAY5_A4_LUCIA_15550000.mp4,true,day5_7_first_50
egolife_rlhf_packet_ranking_v4,dbea4d3c4ab21c99f39c,day5_7_full_100,HM,completed,41,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_16020000_A3_A6_0-1,1,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_16020000_A3_A6_0-1::candidate_02,3,3,2,false,,,Thu Aug 06 2026 15:43:10 GMT-0400 (Eastern Daylight Time),Fri Aug 07 2026 18:50:27 GMT-0400 (Eastern Daylight Time),844,I was standing by that camping display with the blue tent and couldn't see the whole cart clearly. What items were inside the shopping cart while I was looking at the display?,"[""Several red soda cans and a green bottle"",""A large bag of chips and a box of cereal"",""Two blue water bottles and a loaf of bread"",""A red umbrella and a bag of fruit"",""A yellow box of tissues and a pack of gum""]",A,Several red soda cans and a green bottle,Tasha,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY5/DAY5_A3_TASHA_16020000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_16020000.mp4,true,day5_7_first_50
egolife_rlhf_packet_ranking_v4,dbea4d3c4ab21c99f39c,day5_7_full_100,HM,completed,41,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_16020000_A3_A6_0-1,2,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_16020000_A3_A6_0-1::candidate_06,2,1,2,false,,,Thu Aug 06 2026 15:43:10 GMT-0400 (Eastern Daylight Time),Fri Aug 07 2026 18:50:27 GMT-0400 (Eastern Daylight Time),844,"While I was looking at the camping gear display with the blue tent, I noticed a girl with pinkish-blonde hair standing nearby. What was she doing?","[""She was standing on an escalator holding a shopping cart."",""She was looking at the camping gear display."",""She was pushing a shopping cart down the aisle."",""She was talking to a person in a white shirt."",""She was walking towards the checkout counter.""]",A,She was standing on an escalator holding a shopping cart.,Tasha,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY5/DAY5_A3_TASHA_16020000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_16020000.mp4,true,day5_7_first_50
egolife_rlhf_packet_ranking_v4,dbea4d3c4ab21c99f39c,day5_7_full_100,HM,completed,41,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_16020000_A3_A6_0-1,3,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_16020000_A3_A6_0-1::candidate_03,3,3,2,false,,,Thu Aug 06 2026 15:43:10 GMT-0400 (Eastern Daylight Time),Fri Aug 07 2026 18:50:27 GMT-0400 (Eastern Daylight Time),844,I was hanging out by the camping display with the blue tent and couldn't see what was in the cart. What items were actually sitting inside the shopping cart?,"[""Several red soda cans and a green bottle"",""A large bag of chips and a box of cereal"",""Two blue water bottles and a loaf of bread"",""A red umbrella and a bag of fruit"",""A yellow box of tissues and a pack of gum""]",A,Several red soda cans and a green bottle,Tasha,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY5/DAY5_A3_TASHA_16020000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_16020000.mp4,true,day5_7_first_50
egolife_rlhf_packet_ranking_v4,dbea4d3c4ab21c99f39c,day5_7_full_100,HM,completed,41,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_16020000_A3_A6_0-1,4,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_16020000_A3_A6_0-1::candidate_05,1,1,1,false,,,Thu Aug 06 2026 15:43:10 GMT-0400 (Eastern Daylight Time),Fri Aug 07 2026 18:50:27 GMT-0400 (Eastern Daylight Time),844,"We were looking at the camping display with the blue tent, but I couldn't see what we had in the cart from my angle. What was the large red item sitting on top of the cart?","[""A red fire extinguisher"",""A red bag of chips"",""A red box of cereal"",""A red can of soda"",""A red plastic bucket""]",A,A red fire extinguisher,Tasha,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY5/DAY5_A3_TASHA_16020000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_16020000.mp4,true,day5_7_first_50
egolife_rlhf_packet_ranking_v4,dbea4d3c4ab21c99f39c,day5_7_full_100,HM,completed,41,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_16020000_A3_A6_0-1,5,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_16020000_A3_A6_0-1::candidate_01,2,3,1,false,,,Thu Aug 06 2026 15:43:10 GMT-0400 (Eastern Daylight Time),Fri Aug 07 2026 18:50:27 GMT-0400 (Eastern Daylight Time),844,What item was sitting on the floor or low platform directly next to the blue tent display in the aisle?,"[""A large stack of red boxes"",""A brown stuffed bear"",""A stack of white pillows"",""A green camping chair"",""A large blue water jug""]",B,A brown stuffed bear,Tasha,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY5/DAY5_A3_TASHA_16020000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_16020000.mp4,true,day5_7_first_50
egolife_rlhf_packet_ranking_v4,dbea4d3c4ab21c99f39c,day5_7_full_100,HM,completed,41,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_16020000_A3_A6_0-1,6,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_16020000_A3_A6_0-1::candidate_04,1,3,2,false,,,Thu Aug 06 2026 15:43:10 GMT-0400 (Eastern Daylight Time),Fri Aug 07 2026 18:50:27 GMT-0400 (Eastern Daylight Time),844,"I was looking at the camping gear display with the blue tent, but I couldn't see what was inside our cart. What were the large red cans we had already put in?","[""Canned drinks"",""Bottled water"",""Canned soup"",""Packaged snacks"",""Frozen vegetables""]",A,Canned drinks,Tasha,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY5/DAY5_A3_TASHA_16020000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_16020000.mp4,true,day5_7_first_50
egolife_rlhf_packet_ranking_v4,dbea4d3c4ab21c99f39c,day5_7_full_100,HM,completed,42,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_16183000_A4_A6_0-1,1,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_16183000_A4_A6_0-1::candidate_05,1,1,1,false,,,Thu Aug 06 2026 15:43:10 GMT-0400 (Eastern Daylight Time),Fri Aug 07 2026 18:57:22 GMT-0400 (Eastern Daylight Time),385,"While I was picking out those plums at the fruit display with the yellow checkered tablecloth, did you happen to notice what aisle we were passing when you headed toward the checkout area?","[""The beverage aisle with the large refrigerators"",""The beauty and personal care aisle"",""The dry goods and boxed items aisle"",""The fresh vegetable section"",""The frozen food aisle""]",B,The beauty and personal care aisle,Lucia,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY5/DAY5_A4_LUCIA_16183000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_16183000.mp4,true,day5_7_first_50
egolife_rlhf_packet_ranking_v4,dbea4d3c4ab21c99f39c,day5_7_full_100,HM,completed,42,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_16183000_A4_A6_0-1,2,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_16183000_A4_A6_0-1::candidate_03,2,3,1,false,,,Thu Aug 06 2026 15:43:10 GMT-0400 (Eastern Daylight Time),Fri Aug 07 2026 18:57:22 GMT-0400 (Eastern Daylight Time),385,I was picking out that container of plums from the display with the yellow checkered tablecloth. What was the price listed on the sign hanging right above it?,"[""11.98"",""9.90"",""29.00"",""5.99"",""15.50""]",A,11.98,Lucia,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY5/DAY5_A4_LUCIA_16183000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_16183000.mp4,true,day5_7_first_50
egolife_rlhf_packet_ranking_v4,dbea4d3c4ab21c99f39c,day5_7_full_100,HM,completed,42,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_16183000_A4_A6_0-1,3,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_16183000_A4_A6_0-1::candidate_02,1,2,2,false,,,Thu Aug 06 2026 15:43:10 GMT-0400 (Eastern Daylight Time),Fri Aug 07 2026 18:57:22 GMT-0400 (Eastern Daylight Time),385,"I was picking out some plums at the fruit display with the yellow checkered tablecloth. While I was doing that, where were you heading in the store?","[""Towards the checkout counters at the end of the aisle"",""Down the aisle with the beauty products and bottles"",""Past the refrigerated drinks section on the left"",""Into the fresh vegetable section"",""Towards the snack shelves near the entrance""]",B,Down the aisle with the beauty products and bottles,Lucia,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY5/DAY5_A4_LUCIA_16183000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_16183000.mp4,true,day5_7_first_50
egolife_rlhf_packet_ranking_v4,dbea4d3c4ab21c99f39c,day5_7_full_100,HM,completed,42,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_16183000_A4_A6_0-1,4,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_16183000_A4_A6_0-1::candidate_01,1,2,2,false,,,Thu Aug 06 2026 15:43:10 GMT-0400 (Eastern Daylight Time),Fri Aug 07 2026 18:57:22 GMT-0400 (Eastern Daylight Time),385,"I was busy checking out the plums at the fruit display with the yellow checkered tablecloths, but I couldn't see where you ended up. Which aisle did you go to?","[""The aisle with the large glass-door refrigerators"",""The aisle with the beauty and personal care products"",""The aisle with the frozen food freezers"",""The checkout area"",""The bakery section""]",B,The aisle with the beauty and personal care products,Lucia,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY5/DAY5_A4_LUCIA_16183000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_16183000.mp4,true,day5_7_first_50
egolife_rlhf_packet_ranking_v4,dbea4d3c4ab21c99f39c,day5_7_full_100,HM,completed,42,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_16183000_A4_A6_0-1,5,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_16183000_A4_A6_0-1::candidate_06,1,2,2,false,,,Thu Aug 06 2026 15:43:10 GMT-0400 (Eastern Daylight Time),Fri Aug 07 2026 18:57:22 GMT-0400 (Eastern Daylight Time),385,"I was picking out some plums in the produce section with the yellow checkered tablecloths. While I was doing that, which aisle were you walking down?","[""the beauty aisle with bottles of shampoo and lotions"",""the checkout area with the red signs"",""the aisle with the large stacks of yellow boxes"",""the refrigerated beverage aisle"",""the fresh produce section""]",A,the beauty aisle with bottles of shampoo and lotions,Lucia,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY5/DAY5_A4_LUCIA_16183000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_16183000.mp4,true,day5_7_first_50
egolife_rlhf_packet_ranking_v4,dbea4d3c4ab21c99f39c,day5_7_full_100,HM,completed,42,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_16183000_A4_A6_0-1,6,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_16183000_A4_A6_0-1::candidate_04,1,2,2,false,,,Thu Aug 06 2026 15:43:10 GMT-0400 (Eastern Daylight Time),Fri Aug 07 2026 18:57:22 GMT-0400 (Eastern Daylight Time),385,"I was busy looking at the plums in the fruit section, so I didn't really look around much. When you walked through the aisle near the checkout area, which large pink sign hanging above the shelves did you see?","[""A sign that says Beauty"",""A sign that says Checkout"",""A sign that says Snacks"",""A sign that says Drinks"",""A sign that says Bakery""]",A,A sign that says Beauty,Lucia,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY5/DAY5_A4_LUCIA_16183000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_16183000.mp4,true,day5_7_first_50
egolife_rlhf_packet_ranking_v4,dbea4d3c4ab21c99f39c,day5_7_full_100,HM,completed,43,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10033000_A1_A2_0-1,1,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10033000_A1_A2_0-1::candidate_04,2,2,2,false,,,Thu Aug 06 2026 15:43:10 GMT-0400 (Eastern Daylight Time),Fri Aug 07 2026 19:21:54 GMT-0400 (Eastern Daylight Time),1501,"I was gathering all those white power adapters off the floor, but I couldn't see what was happening over by the bed. What did the person in the bedroom do with the white pillow?","[""They held the pillow up and examined it closely"",""They threw the pillow onto the floor"",""They placed the pillow back on the bed"",""They put the pillow inside a laundry basket"",""They sat on top of the pillow""]",A,They held the pillow up and examined it closely,Jake,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY6/DAY6_A1_JAKE_10033000.mp4,Alice,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY6/DAY6_A2_ALICE_10033000.mp4,true,day5_7_first_50
egolife_rlhf_packet_ranking_v4,dbea4d3c4ab21c99f39c,day5_7_full_100,HM,completed,43,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10033000_A1_A2_0-1,2,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10033000_A1_A2_0-1::candidate_03,1,3,2,false,,,Thu Aug 06 2026 15:43:10 GMT-0400 (Eastern Daylight Time),Fri Aug 07 2026 19:21:54 GMT-0400 (Eastern Daylight Time),1501,"I was down here sorting through the cables and power strips near the sun pillow. In the bedroom, where did you end up placing that white pillow you picked up from the bed?","[""On the green patterned rug"",""On the windowsill"",""Inside the pink bag"",""On the desk"",""On the floor next to the door""]",A,On the green patterned rug,Jake,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY6/DAY6_A1_JAKE_10033000.mp4,Alice,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY6/DAY6_A2_ALICE_10033000.mp4,true,day5_7_first_50
