"schema_version","dataset_fingerprint","assignment_id","reviewer_id","annotation_status","packet_order","evidence_id","display_order","candidate_id","formality_score","evidence_grounding_score","answerability_score","fea_total_score","aggregate_rank","packet_skipped","skip_reason","notes","started_at","completed_at","active_seconds","question","options","correct","answer","video_1_user","video_1_source","video_2_user","video_2_source"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","pending","74","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16193000_A4_A5_0-1","1","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16193000_A4_A5_0-1::candidate_03","","","","","","false","","","2026-08-06T19:43:16.677Z","","0","I was hanging up the blue net and decorations in my room, and I was wondering what that pink item I saw on the floor in the other room was. What object was the person sitting on the floor next to the bed with the hot air balloon design working with?","[""A pink piece of fabric or yarn"",""A pink plastic water bottle"",""A pink stuffed animal"",""A pink paper craft"",""A pink electronic device""]","A","A pink piece of fabric or yarn","Lucia","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY6/DAY6_A4_LUCIA_16193000.mp4","Katrina","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY6/DAY6_A5_KATRINA_16193000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","pending","74","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16193000_A4_A5_0-1","2","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16193000_A4_A5_0-1::candidate_01","","","","","","false","","","2026-08-06T19:43:16.677Z","","0","I was hanging that small patterned bag in the blue net on the wall with the lighthouse decals. What was the other person doing in the room with the white rolling cart and the bed with the hot air balloon design?","[""Sitting on the floor and folding a pink piece of fabric"",""Standing by the window and cleaning the glass"",""Lying on the bed and reading a book"",""Sitting at a desk and typing on a laptop"",""Standing near the door and holding a phone""]","A","Sitting on the floor and folding a pink piece of fabric","Lucia","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY6/DAY6_A4_LUCIA_16193000.mp4","Katrina","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY6/DAY6_A5_KATRINA_16193000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","pending","74","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16193000_A4_A5_0-1","3","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16193000_A4_A5_0-1::candidate_02","","","","","","false","","","2026-08-06T19:43:16.677Z","","0","I was organizing the blue net on the wall with the lighthouse decals, but I couldn't see what was happening in the other room. What was the person sitting on the floor near the bed with the hot air balloon design doing?","[""Sitting on the floor and manipulating a pink piece of fabric"",""Standing by the window and cleaning the glass"",""Lying on the bed and reading a book"",""Sitting at a desk and typing on a laptop"",""Standing near the door and holding a phone""]","A","Sitting on the floor and manipulating a pink piece of fabric","Lucia","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY6/DAY6_A4_LUCIA_16193000.mp4","Katrina","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY6/DAY6_A5_KATRINA_16193000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","pending","74","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16193000_A4_A5_0-1","4","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16193000_A4_A5_0-1::candidate_05","","","","","","false","","","2026-08-06T19:43:16.677Z","","0","I was just setting up the blue fishing net on my wall. I remember seeing you working on something colorful in the room with the white rolling cart. What was the theme of those paper decorations you were handling?","[""Ocean animals and marine life"",""Hot air balloons and birds"",""Space planets and stars"",""Flowers and butterflies"",""Castles and knights""]","B","Hot air balloons and birds","Lucia","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY6/DAY6_A4_LUCIA_16193000.mp4","Katrina","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY6/DAY6_A5_KATRINA_16193000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","pending","74","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16193000_A4_A5_0-1","5","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16193000_A4_A5_0-1::candidate_04","","","","","","false","","","2026-08-06T19:43:16.677Z","","0","I was hanging up that blue net on the wall in my room. What were you working on with those pink items while I was doing that?","[""Cutting out paper decorations"",""Attaching strings to paper cutouts"",""Folding a pair of jeans"",""Washing a small blue toy"",""Organizing a rolling cart""]","B","Attaching strings to paper cutouts","Lucia","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY6/DAY6_A4_LUCIA_16193000.mp4","Katrina","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY6/DAY6_A5_KATRINA_16193000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","pending","74","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16193000_A4_A5_0-1","6","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16193000_A4_A5_0-1::candidate_06","","","","","","false","","","2026-08-06T19:43:16.677Z","","0","I was busy hanging that blue fishing net and arranging the wall decals in my room. I noticed you were sitting on the floor in the room with the rolling cart and white trash bin. What specific design was on the white bedsheet next to you?","[""A hot air balloon with a bird"",""A lighthouse and ocean waves"",""A large pink flamingo"",""A striped beach umbrella"",""A sailboat on the sea""]","A","A hot air balloon with a bird","Lucia","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY6/DAY6_A4_LUCIA_16193000.mp4","Katrina","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY6/DAY6_A5_KATRINA_16193000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","pending","75","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16283000_A2_A3_0-1","1","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16283000_A2_A3_0-1::candidate_03","","","","","","false","","","2026-08-06T19:43:16.856Z","","0","I was looking at the presentation on the screen, but I couldn't see what was going on behind the group of us. Did the person in the green shirt eventually sit down or stay up?","[""Stayed standing near the tripod"",""Sat down on a chair next to the others"",""Left the room entirely"",""Sat down on the floor"",""Moved to the front of the room""]","A","Stayed standing near the tripod","Alice","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY6/DAY6_A2_ALICE_16283000.mp4","Tasha","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY6/DAY6_A3_TASHA_16283000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","pending","75","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16283000_A2_A3_0-1","2","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16283000_A2_A3_0-1::candidate_05","","","","","","false","","","2026-08-06T19:43:16.856Z","","0","I was sitting in the room watching the presentation and looking at the screen, but I couldn't see what was happening with the person sitting right behind me. What was the person in the green shirt holding in their hands while they were looking down?","[""A white smartphone"",""A clear water bottle"",""A black camera"",""A folded piece of paper"",""A pair of glasses""]","A","A white smartphone","Alice","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY6/DAY6_A2_ALICE_16283000.mp4","Tasha","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY6/DAY6_A3_TASHA_16283000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","pending","75","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16283000_A2_A3_0-1","3","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16283000_A2_A3_0-1::candidate_01","","","","","","false","","","2026-08-06T19:43:16.856Z","","0","While looking at the presentation on the screen, what is the person standing on the right side of the room wearing?","[""A white shirt and grey trousers"",""A blue plaid shirt"",""A green shirt and blue jeans"",""A black shirt and dark pants"",""A white shirt and black pants""]","C","A green shirt and blue jeans","Alice","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY6/DAY6_A2_ALICE_16283000.mp4","Tasha","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY6/DAY6_A3_TASHA_16283000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","pending","75","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16283000_A2_A3_0-1","4","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16283000_A2_A3_0-1::candidate_04","","","","","","false","","","2026-08-06T19:43:16.856Z","","0","I was focused on the presentation screen and the people sitting in the chairs, but I couldn't see what was happening behind us. What was the person in the green shirt doing near the back of the room?","[""Standing and looking at a phone"",""Bending over a white bucket"",""Talking to the presenter"",""Sitting on a chair in the back row"",""Walking out of the room""]","B","Bending over a white bucket","Alice","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY6/DAY6_A2_ALICE_16283000.mp4","Tasha","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY6/DAY6_A3_TASHA_16283000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","pending","75","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16283000_A2_A3_0-1","5","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16283000_A2_A3_0-1::candidate_02","","","","","","false","","","2026-08-06T19:43:16.856Z","","0","I'm looking at the person in the green shirt standing near the tripod in the room with the projector screen. What kind of footwear are they wearing?","[""Black and white sneakers"",""Yellow flip-flops"",""White slide sandals"",""Brown leather boots"",""Blue canvas shoes""]","C","White slide sandals","Alice","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY6/DAY6_A2_ALICE_16283000.mp4","Tasha","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY6/DAY6_A3_TASHA_16283000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","pending","75","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16283000_A2_A3_0-1","6","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16283000_A2_A3_0-1::candidate_06","","","","","","false","","","2026-08-06T19:43:16.856Z","","0","I'm looking at the white bucket sitting on the floor in the corner of the room, but I can't quite make out the red writing on the side from my angle. What does the text on that bucket say?","[""Respect"",""Warning"",""Caution"",""Do Not Touch"",""Keep Clear""]","A","Respect","Alice","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY6/DAY6_A2_ALICE_16283000.mp4","Tasha","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY6/DAY6_A3_TASHA_16283000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","pending","76","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16390000_A1_A5_0-1","1","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16390000_A1_A5_0-1::candidate_03","","","","","","false","","","2026-08-06T19:43:17.042Z","","0","I saw the person in the dark blue long-sleeve shirt standing near the group of chairs. What was the shirt design of the person sitting on the chair closest to them?","[""A white t-shirt with a black graphic"",""A light blue button-down shirt"",""A patterned flannel shirt"",""A black t-shirt"",""A grey hoodie""]","A","A white t-shirt with a black graphic","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY6/DAY6_A1_JAKE_16390000.mp4","Katrina","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY6/DAY6_A5_KATRINA_16390000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","pending","76","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16390000_A1_A5_0-1","2","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16390000_A1_A5_0-1::candidate_06","","","","","","false","","","2026-08-06T19:43:17.042Z","","0","I saw the person in the dark blue long-sleeved shirt standing up and looking at a screen in the living room, but from my angle, I couldn't tell what the screen was showing. What was the large projection screen displaying while they were standing there?","[""A video game menu interface with circular icons"",""A colorful abstract painting"",""A white presentation slide with bullet points"",""A paused movie scene with subtitles"",""A black screen with a loading spinner""]","A","A video game menu interface with circular icons","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY6/DAY6_A1_JAKE_16390000.mp4","Katrina","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY6/DAY6_A5_KATRINA_16390000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","pending","76","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16390000_A1_A5_0-1","3","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16390000_A1_A5_0-1::candidate_01","","","","","","false","","","2026-08-06T19:43:17.042Z","","0","I just came back from the stairs and saw someone in a dark blue shirt standing in the middle of the room. Which of the people sitting on the chairs were they standing next to?","[""The person wearing a white t-shirt and glasses"",""The person wearing a patterned shirt"",""The person wearing a light blue shirt"",""The person wearing a black shirt"",""The person wearing a dark grey shirt""]","A","The person wearing a white t-shirt and glasses","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY6/DAY6_A1_JAKE_16390000.mp4","Katrina","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY6/DAY6_A5_KATRINA_16390000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","pending","76","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16390000_A1_A5_0-1","4","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16390000_A1_A5_0-1::candidate_02","","","","","","false","","","2026-08-06T19:43:17.042Z","","0","I was moving around the living room and saw the person in the dark blue shirt standing near the group of chairs. What kind of shirt was the person sitting on the chair closest to them wearing?","[""A white t-shirt with a black graphic"",""A light blue button-down shirt"",""A patterned flannel shirt"",""A black t-shirt"",""A grey hoodie""]","A","A white t-shirt with a black graphic","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY6/DAY6_A1_JAKE_16390000.mp4","Katrina","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY6/DAY6_A5_KATRINA_16390000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","pending","76","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16390000_A1_A5_0-1","5","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16390000_A1_A5_0-1::candidate_05","","","","","","false","","","2026-08-06T19:43:17.042Z","","0","I saw the person in the dark blue long-sleeved shirt walking around the living room, but I couldn't get a good look at what they were holding. What object was the person in the dark blue shirt holding in their hand?","[""A black smartphone"",""A white game controller"",""A laptop computer"",""A black camera"",""A clear glass of water""]","A","A black smartphone","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY6/DAY6_A1_JAKE_16390000.mp4","Katrina","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY6/DAY6_A5_KATRINA_16390000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","pending","76","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16390000_A1_A5_0-1","6","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16390000_A1_A5_0-1::candidate_04","","","","","","false","","","2026-08-06T19:43:17.042Z","","0","I saw the person in the dark blue long-sleeved shirt walking around the living room and interacting with the group, but I couldn't tell what he was carrying. What was the person in the dark blue long-sleeved shirt holding in their hand?","[""A black smartphone"",""A laptop computer"",""A white game controller"",""A black camera"",""A clear glass of water""]","A","A black smartphone","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY6/DAY6_A1_JAKE_16390000.mp4","Katrina","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY6/DAY6_A5_KATRINA_16390000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","pending","77","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16450000_A1_A2_0-1","1","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16450000_A1_A2_0-1::candidate_03","","","","","","false","","","2026-08-06T19:43:17.248Z","","0","When I walked into the living room where the projector screen was on, I noticed a person sitting on the sofa, but I couldn't get a clear look at them from the doorway. Which person was the one sitting on the sofa in that room?","[""The person wearing a black dress standing near the screen"",""The person with blonde hair wearing a patterned top"",""The person in the white t-shirt holding a camera"",""The person in the blue denim jacket sitting on a chair"",""The person in the green shirt standing near the window""]","B","The person with blonde hair wearing a patterned top","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY6/DAY6_A1_JAKE_16450000.mp4","Alice","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY6/DAY6_A2_ALICE_16450000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","pending","77","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16450000_A1_A2_0-1","2","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16450000_A1_A2_0-1::candidate_04","","","","","","false","","","2026-08-06T19:43:17.248Z","","0","I saw the person in the black dress standing near the projector screen in the living room, but I couldn't tell what they were holding. What item was she interacting with while standing there?","[""A white mug"",""A smartphone"",""A remote control"",""A pair of sunglasses"",""A bottle of water""]","A","A white mug","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY6/DAY6_A1_JAKE_16450000.mp4","Alice","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY6/DAY6_A2_ALICE_16450000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","pending","77","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16450000_A1_A2_0-1","3","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16450000_A1_A2_0-1::candidate_05","","","","","","false","","","2026-08-06T19:43:17.248Z","","0","I remember seeing the person in the black dress standing near the projector screen in the living room, but I couldn't quite tell what item they were holding. What object was she holding in her hand?","[""A white mug"",""A smartphone"",""A remote control"",""A pair of sunglasses"",""A bottle of water""]","A","A white mug","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY6/DAY6_A1_JAKE_16450000.mp4","Alice","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY6/DAY6_A2_ALICE_16450000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","pending","77","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16450000_A1_A2_0-1","4","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16450000_A1_A2_0-1::candidate_01","","","","","","false","","","2026-08-06T19:43:17.248Z","","0","I walked into the living room where everyone was gathered. There was a woman standing near the projector screen in a black dress. What was she doing with the person sitting on the sofa?","[""She was handing a cup to the person on the sofa"",""She was touching or adjusting something on the person's head"",""She was pointing at the projection on the screen"",""She was sitting down on the sofa next to the person"",""She was holding a camera and taking a picture""]","B","She was touching or adjusting something on the person's head","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY6/DAY6_A1_JAKE_16450000.mp4","Alice","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY6/DAY6_A2_ALICE_16450000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","pending","77","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16450000_A1_A2_0-1","5","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16450000_A1_A2_0-1::candidate_02","","","","","","false","","","2026-08-06T19:43:17.248Z","","0","I walked into the living room where the projector screen was on, but I couldn't see the sofa well from the doorway. Who was the person sitting on the sofa in that room?","[""The person in the white t-shirt holding a camera"",""The person wearing a black dress standing near the screen"",""The person with blonde hair wearing a patterned top"",""The person in the blue denim jacket sitting on a chair"",""The person in the green shirt walking near the window""]","C","The person with blonde hair wearing a patterned top","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY6/DAY6_A1_JAKE_16450000.mp4","Alice","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY6/DAY6_A2_ALICE_16450000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","pending","77","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16450000_A1_A2_0-1","6","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16450000_A1_A2_0-1::candidate_06","","","","","","false","","","2026-08-06T19:43:17.248Z","","0","I saw the woman in the black dress standing next to the projector screen in the living room, but I couldn't quite tell what she was holding. What object was she holding in her hand?","[""A white mug"",""A smartphone"",""A remote control"",""A pair of sunglasses"",""A bottle of water""]","A","A white mug","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY6/DAY6_A1_JAKE_16450000.mp4","Alice","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY6/DAY6_A2_ALICE_16450000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","pending","78","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16493000_A3_A4_0-1","1","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16493000_A3_A4_0-1::candidate_03","","","","","","false","","","2026-08-06T19:43:17.438Z","","0","I was sitting in the room with the projector screen and holding a smartphone, but I couldn't see what the person in the white shirt with long hair was holding while standing near the table. What was she holding?","[""a stack of playing cards"",""a red ribbon-like object"",""a pair of sunglasses"",""a bottle of water"",""a small black electronic device""]","A","a stack of playing cards","Tasha","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY6/DAY6_A3_TASHA_16493000.mp4","Lucia","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY6/DAY6_A4_LUCIA_16493000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","pending","78","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16493000_A3_A4_0-1","2","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16493000_A3_A4_0-1::candidate_01","","","","","","false","","","2026-08-06T19:43:17.438Z","","0","I was looking at the person standing in front of the projector screen with the microphone, and I could only see them from behind. What kind of footwear were they wearing?","[""bright orange and green sneakers"",""black high-top canvas shoes"",""plain white slip-on shoes"",""brown leather loafers"",""black ankle boots""]","A","bright orange and green sneakers","Tasha","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY6/DAY6_A3_TASHA_16493000.mp4","Lucia","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY6/DAY6_A4_LUCIA_16493000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","pending","78","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16493000_A3_A4_0-1","3","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16493000_A3_A4_0-1::candidate_05","","","","","","false","","","2026-08-06T19:43:17.438Z","","0","I noticed the person with the microphone standing next to the projection screen, but I couldn't tell what they were wearing on their legs. What kind of pants was the person in the white shirt holding the microphone wearing?","[""Light-colored loose trousers"",""Black skinny jeans"",""Blue denim shorts"",""A long black skirt"",""Khaki cargo pants""]","A","Light-colored loose trousers","Tasha","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY6/DAY6_A3_TASHA_16493000.mp4","Lucia","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY6/DAY6_A4_LUCIA_16493000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","pending","78","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16493000_A3_A4_0-1","4","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16493000_A3_A4_0-1::candidate_06","","","","","","false","","","2026-08-06T19:43:17.438Z","","0","I saw the person with pink hair standing by the projector table holding a red object, but I couldn't see what they were wearing on their legs. What kind of skirt was the person with pink hair wearing?","[""A short white patterned skirt"",""A long black denim skirt"",""A gray plaid midi skirt"",""A white lace maxi skirt"",""A floral print wrap skirt""]","A","A short white patterned skirt","Tasha","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY6/DAY6_A3_TASHA_16493000.mp4","Lucia","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY6/DAY6_A4_LUCIA_16493000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","pending","78","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16493000_A3_A4_0-1","5","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_16493000_A3_A4_0-1::candidate_02","","","","","","false","","","2026-08-06T19:43:17.438Z","","0","I noticed the person with long blonde hair standing near the projector screen, but I couldn't see what they were holding in their hands. What was the person holding?","[""a stack of playing cards"",""a red ribbon-like object"",""a smartphone"",""a pair of sunglasses"",""a bottle of water""]","B","a red ribbon-like object","Tasha","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY6/DAY6_A3_TASHA_16493000.mp4","Lucia","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY6/DAY6_A4_LUCIA_16493000.mp4"
